inputs/0-0-0.json;2022-11-11T12:27:00.7184956Z;36.6189;2022-11-11T12:27:00.9690931Z;30.0377;2022-11-11T12:27:00.9692731Z;31.3904;2022-11-11T12:27:01.1107973Z;24.9455;2022-11-11T12:27:01.1142328Z;28.9713;2022-11-11T12:27:01.1142824Z;40.5579;2022-11-11T12:27:01.3160899Z;28.294;2022-11-11T12:27:01.3187644Z;27.199;2022-11-11T12:27:01.6052644Z;24.2708;2022-11-11T12:27:01.6052795Z;26.5087
inputs/0-10-0.json;2022-11-11T12:35:25.5827577Z;20.269;2022-11-11T12:35:25.5827578Z;23.1954;2022-11-11T12:35:25.7540637Z;28.2665;2022-11-11T12:35:25.7552552Z;30.5769;2022-11-11T12:35:25.7629986Z;26.7394;2022-11-11T12:35:26.0128879Z;19.6294;2022-11-11T12:35:26.0148801Z;22.4522;2022-11-11T12:35:26.1425565Z;16.8786;2022-11-11T12:35:26.1425565Z;20.466;2022-11-11T12:35:26.4221137Z;22.1796
inputs/0-20-0.json;2022-11-11T12:43:48.9009472Z;38.7182;2022-11-11T12:43:48.9009521Z;31.1117;2022-11-11T12:43:49.1143916Z;47.263;2022-11-11T12:43:49.114392Z;50.7939;2022-11-11T12:43:49.1203615Z;49.5236;2022-11-11T12:43:49.2684565Z;57.6182;2022-11-11T12:43:49.2685182Z;33.5208;2022-11-11T12:43:49.2715169Z;48.3752;2022-11-11T12:43:49.5555929Z;25.1385;2022-11-11T12:43:49.5605575Z;29.3871
inputs/0-30-0.json;2022-11-11T12:52:13.1390848Z;34.6627;2022-11-11T12:52:13.3703656Z;22.0445;2022-11-11T12:52:13.5452468Z;26.7281;2022-11-11T12:52:13.8165293Z;23.1046;2022-11-11T12:52:14.026048Z;26.2715;2022-11-11T12:52:14.0311475Z;26.2843;2022-11-11T12:52:14.2793479Z;23.3464;2022-11-11T12:52:14.5333291Z;19.7886;2022-11-11T12:52:14.7251154Z;21.3904;2022-11-11T12:52:14.867881Z;27.1447
inputs/0-40-0.json;2022-11-11T13:00:38.3863266Z;19.8789;2022-11-11T13:00:38.3863271Z;20.5992;2022-11-11T13:00:38.6008711Z;25.7819;2022-11-11T13:00:38.6009013Z;31.7382;2022-11-11T13:00:38.6009013Z;38.701;2022-11-11T13:00:38.7756348Z;25.9588;2022-11-11T13:00:38.7837013Z;35.7407;2022-11-11T13:00:39.0350219Z;26.1262;2022-11-11T13:00:39.035106Z;24.7978;2022-11-11T13:00:39.1971867Z;21.9948
inputs/0-50-0.json;2022-11-11T13:09:02.4242447Z;34.0377;2022-11-11T13:09:02.4243587Z;28.5751;2022-11-11T13:09:02.5809172Z;22.5692;2022-11-11T13:09:02.8187984Z;23.8445;2022-11-11T13:09:02.8187984Z;25.2246;2022-11-11T13:09:03.001072Z;27.0642;2022-11-11T13:09:03.0047635Z;24.8249;2022-11-11T13:09:03.2029937Z;23.4726;2022-11-11T13:09:03.2125328Z;27.6475;2022-11-11T13:09:03.4057091Z;18.9742
inputs/0-60-0.json;2022-11-11T13:17:28.1666037Z;52.5103;2022-11-11T13:17:28.1666607Z;31.4043;2022-11-11T13:17:28.1668395Z;50.3794;2022-11-11T13:17:28.1730337Z;29.5081;2022-11-11T13:17:28.1745396Z;33.6175;2022-11-11T13:17:28.1762355Z;35.8533;2022-11-11T13:17:29.1110625Z;39.9264;2022-11-11T13:17:29.1111451Z;49.5161;2022-11-11T13:17:29.1113077Z;33.2446;2022-11-11T13:17:29.1124366Z;45.1562
inputs/0-70-0.json;2022-11-11T13:25:51.24517Z;19.1847;2022-11-11T13:25:51.4275809Z;37.5534;2022-11-11T13:25:51.4346489Z;38.5147;2022-11-11T13:25:51.439561Z;36.0315;2022-11-11T13:25:51.6165465Z;43.0568;2022-11-11T13:25:51.6171261Z;38.617;2022-11-11T13:25:51.897312Z;31.4105;2022-11-11T13:25:51.9058383Z;28.6957;2022-11-11T13:25:52.0331308Z;35.6708;2022-11-11T13:25:52.0355279Z;28.2451
inputs/0-80-0.json;2022-11-11T13:34:14.4442639Z;18.0431;2022-11-11T13:34:14.7064324Z;17.3737;2022-11-11T13:34:14.7066202Z;18.6134;2022-11-11T13:34:14.9448317Z;22.3099;2022-11-11T13:34:14.9448536Z;26.0486;2022-11-11T13:34:15.1573367Z;25.2977;2022-11-11T13:34:15.1573368Z;29.6463;2022-11-11T13:34:15.3152755Z;20.7055;2022-11-11T13:34:15.315276Z;28.6546;2022-11-11T13:34:15.3200081Z;25.086
inputs/0-90-0.json;2022-11-11T13:42:41.4691241Z;37.401;2022-11-11T13:42:41.4741318Z;25.7935;2022-11-11T13:42:41.607308Z;38.9571;2022-11-11T13:42:41.607503Z;37.7483;2022-11-11T13:42:41.8153628Z;36.5537;2022-11-11T13:42:42.0939673Z;20.4952;2022-11-11T13:42:42.0951818Z;21.914;2022-11-11T13:42:42.098927Z;22.68;2022-11-11T13:42:42.3105244Z;29.2875;2022-11-11T13:42:42.313004Z;38.7444
inputs/0-100-0.json;2022-11-11T13:51:06.1610432Z;31.0487;2022-11-11T13:51:06.1610437Z;24.1934;2022-11-11T13:51:06.7498142Z;42.3494;2022-11-11T13:51:06.7574648Z;51.7788;2022-11-11T13:51:06.7574952Z;50.6678;2022-11-11T13:51:06.9804672Z;28.9153;2022-11-11T13:51:07.4695057Z;25.4145;2022-11-11T13:51:07.4756226Z;21.8456;2022-11-11T13:51:07.4821832Z;18.5662;2022-11-11T13:51:07.5015637Z;18.1066
